,Date,Title,Relationship,Topic,Words_Related
145,2009-12-28,Flight_253_Terrorist_Attempt_Press_Statement,0.08588643911719313,iran--nuclear_weapons,"['iran', 'nuclear', 'iranian', 'deal', 'nuclear weapon', 'weapon', 'sanction', 'program', 'nuclear program', 'iran nuclear']"
146,2009-12-29,NW_Flight_253_Update,0.42571249842954173,homeland_security--terrorism,"['intelligence', 'terrorist', 'security', 'review', 'attack', 'homeland security', 'homeland', 'al qaeda', 'qaeda', 'information']"
147,2009-12-29,NW_Flight_253_Update,0.009692296525954254,cyber--security--privacy,"['privacy', 'cyber', 'information', 'company', 'cybersecurity', 'private sector', 'sector', 'private', 'digital', 'cyber threat']"
148,2010-01-05,Presser_XMas_Terrorist_Attempt,0.49564445916285393,homeland_security--terrorism,"['intelligence', 'terrorist', 'security', 'review', 'attack', 'homeland security', 'homeland', 'al qaeda', 'qaeda', 'information']"
149,2010-01-07,Aviation_Security,0.4664032500286512,homeland_security--terrorism,"['intelligence', 'terrorist', 'security', 'review', 'attack', 'homeland security', 'homeland', 'al qaeda', 'qaeda', 'information']"
150,2010-01-07,Aviation_Security,0.027494094071869486,islam,"['muslim', 'islam', 'faith', 'religion', 'religious', 'mosque', 'christian', 'freedom', 'terrorist', 'palestinian']"
151,2010-01-14,Finance_Crisis_Fee,0.46404394139383764,economy--financial_crisis--banks,"['financial', 'crisis', 'economy', 'wall street', 'bank', 'economic', 'street', 'taxpayer', 'recovery', 'firm']"
152,2010-01-17,MLK_Remembrance,0.1192271910994919,civil_rights,"['black', 'march', 'african', 'white', 'generation', 'justice', 'lincoln', 'story', 'civil', 'voting']"
153,2010-01-17,MLK_Remembrance,0.0953617420602397,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
154,2010-01-22,Lorain_County_Community_College,0.12070074784098124,economy--financial_crisis--banks,"['financial', 'crisis', 'economy', 'wall street', 'bank', 'economic', 'street', 'taxpayer', 'recovery', 'firm']"
155,2010-01-22,Lorain_County_Community_College,0.18239041023171224,health_care,"['insurance', 'health', 'care', 'health care', 'health insurance', 'coverage', 'affordable', 'insurance company', 'cost', 'affordable care']"
156,2010-01-27,State_of_the_Union_2010,0.16601179707924435,economy--financial_crisis--banks,"['financial', 'crisis', 'economy', 'wall street', 'bank', 'economic', 'street', 'taxpayer', 'recovery', 'firm']"
157,2010-01-27,Auschwitz_and_Birkenau_Liberation_65th,0.09026814495357396,israel_palestina,"['israel', 'palestinian', 'israeli', 'peace', 'shimon', 'jewish', 'security', 'israel security', 'arab', 'peres']"
158,2010-01-27,Auschwitz_and_Birkenau_Liberation_65th,0.1862532523468153,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
159,2010-01-27,State_of_the_Union_2010,0.2010600750474161,economy--taxes--jobs,"['tax', 'deficit', 'cut', 'job', 'spending', 'pay', 'business', 'economy', 'debt', 'tax cut']"
160,2010-01-29,GOP_House_Issues_Conference,0.1940843414805916,economy--taxes--jobs,"['tax', 'deficit', 'cut', 'job', 'spending', 'pay', 'business', 'economy', 'debt', 'tax cut']"
161,2010-01-29,GOP_House_Issues_Conference,0.18383939884933562,health_care,"['insurance', 'health', 'care', 'health care', 'health insurance', 'coverage', 'affordable', 'insurance company', 'cost', 'affordable care']"
162,2010-02-01,2010_Budget_to_Congress,0.2684116038798209,economy--taxes--jobs,"['tax', 'deficit', 'cut', 'job', 'spending', 'pay', 'business', 'economy', 'debt', 'tax cut']"
163,2010-02-01,2010_Budget_to_Congress,0.08870589831990297,economy--financial_crisis--banks,"['financial', 'crisis', 'economy', 'wall street', 'bank', 'economic', 'street', 'taxpayer', 'recovery', 'firm']"
164,2010-02-04,Prayer_Breakfast_2010,0.2389189386612392,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
165,2010-02-04,Prayer_Breakfast_2010,0.03695734133075731,islam,"['muslim', 'islam', 'faith', 'religion', 'religious', 'mosque', 'christian', 'freedom', 'terrorist', 'palestinian']"
166,2010-02-09,Presser_Unannounced_Heath_Care,0.17034817500778834,health_care,"['insurance', 'health', 'care', 'health care', 'health insurance', 'coverage', 'affordable', 'insurance company', 'cost', 'affordable care']"
167,2010-02-09,Presser_Unannounced_Heath_Care,0.10125134876304585,economy--financial_crisis--banks,"['financial', 'crisis', 'economy', 'wall street', 'bank', 'economic', 'street', 'taxpayer', 'recovery', 'firm']"
168,2010-03-03,Congress_Call_Health_Care_Reform,0.03391420371333544,economy--taxes--jobs,"['tax', 'deficit', 'cut', 'job', 'spending', 'pay', 'business', 'economy', 'debt', 'tax cut']"
169,2010-03-03,Congress_Call_Health_Care_Reform,0.4265746583382555,health_care,"['insurance', 'health', 'care', 'health care', 'health insurance', 'coverage', 'affordable', 'insurance company', 'cost', 'affordable care']"
170,2010-03-13,No_Child_Left_Behind_Blueprint,0.3798085674382544,education,"['school', 'college', 'student', 'education', 'teacher', 'job', 'child', 'graduate', 'class', 'parent']"
171,2010-03-13,No_Child_Left_Behind_Blueprint,0.010892182395542883,veterans--vietnam,"['veteran', 'war', 'shinseki', 'ric', 'serve', 'care', 'vietnam', 'service', 'troop', 'uniform']"
172,2010-03-19,Health_Care_George_Mason,0.36814572350116176,health_care,"['insurance', 'health', 'care', 'health care', 'health insurance', 'coverage', 'affordable', 'insurance company', 'cost', 'affordable care']"
173,2010-03-19,Health_Care_George_Mason,0.05191146310472348,economy--taxes--jobs,"['tax', 'deficit', 'cut', 'job', 'spending', 'pay', 'business', 'economy', 'debt', 'tax cut']"
174,2010-03-20,Democrat_Caucus_Health_Care,0.05115923482882679,elections,"['tonight', 'hillary', 'election', 'trump', 'little', 'house', 'win', 'white house', 'campaign', 'michelle']"
175,2010-03-20,Democrat_Caucus_Health_Care,0.3459783514114257,health_care,"['insurance', 'health', 'care', 'health care', 'health insurance', 'coverage', 'affordable', 'insurance company', 'cost', 'affordable care']"
176,2010-03-21,Health_Care_Bill_Passage,0.20328088880318343,health_care,"['insurance', 'health', 'care', 'health care', 'health insurance', 'coverage', 'affordable', 'insurance company', 'cost', 'affordable care']"
177,2010-03-21,Health_Care_Bill_Passage,0.11372845299128014,elections,"['tonight', 'hillary', 'election', 'trump', 'little', 'house', 'win', 'white house', 'campaign', 'michelle']"
178,2010-03-23,Health_Care_Law_Signing,0.2556183492674253,health_care,"['insurance', 'health', 'care', 'health care', 'health insurance', 'coverage', 'affordable', 'insurance company', 'cost', 'affordable care']"
179,2010-03-23,Health_Care_Law_Signing,0.03829828277191551,immigration,"['immigration', 'immigrant', 'border', 'undocumented', 'immigration reform', 'reform', 'citizenship', 'worker', 'illegally', 'business']"
180,2010-03-28,Afghanistan_US_Troops_Bagram,0.3225758272975571,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
181,2010-03-28,Afghanistan_US_Troops_Bagram,0.027884697511860398,homeland_security--terrorism,"['intelligence', 'terrorist', 'security', 'review', 'attack', 'homeland security', 'homeland', 'al qaeda', 'qaeda', 'information']"
182,2010-03-31,Energy_Security_AAFB,0.024235594009231958,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
183,2010-03-31,Energy_Security_AAFB,0.2754817493889777,clean_energy--climate,"['energy', 'oil', 'clean', 'clean energy', 'climate', 'job', 'gas', 'bp', 'carbon', 'industry']"
184,2010-04-08,START_Treaty_Presser,0.22490682836247028,iran--nuclear_weapons,"['iran', 'nuclear', 'iranian', 'deal', 'nuclear weapon', 'weapon', 'sanction', 'program', 'nuclear program', 'iran nuclear']"
185,2010-04-08,START_Treaty_Presser,0.09281411646951106,russia--ukraine,"['russia', 'ukraine', 'russian', 'nato', 'europe', 'estonia', 'ukrainian', 'separatist', 'baltic', 'european']"
186,2010-04-09,Justice_Stevens_and_West_Virginia_Mining_Tragedy,0.08292061399100041,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
187,2010-04-09,Justice_Stevens_and_West_Virginia_Mining_Tragedy,0.2957979726896686,supreme_court,"['court', 'supreme court', 'supreme', 'justice', 'law', 'judge', 'merrick', 'legal', 'garland', 'stevens']"
188,2010-04-15,NASA_21st_Century,0.039929163656502446,education,"['school', 'college', 'student', 'education', 'teacher', 'job', 'child', 'graduate', 'class', 'parent']"
189,2010-04-15,NASA_21st_Century,0.0467398374576571,cyber--security--privacy,"['privacy', 'cyber', 'information', 'company', 'cybersecurity', 'private sector', 'sector', 'private', 'digital', 'cyber threat']"
190,2010-04-22,Reforming_Wall_Street,0.036245666094320964,cyber--security--privacy,"['privacy', 'cyber', 'information', 'company', 'cybersecurity', 'private sector', 'sector', 'private', 'digital', 'cyber threat']"
191,2010-04-22,Reforming_Wall_Street,0.4890240941760735,economy--financial_crisis--banks,"['financial', 'crisis', 'economy', 'wall street', 'bank', 'economic', 'street', 'taxpayer', 'recovery', 'firm']"
192,2010-04-25,Eulogy_West_Virginia_Coal_Miners,0.015901256656506064,clean_energy--climate,"['energy', 'oil', 'clean', 'clean energy', 'climate', 'job', 'gas', 'bp', 'carbon', 'industry']"
193,2010-04-25,Eulogy_West_Virginia_Coal_Miners,0.16899222380207696,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
194,2010-04-29,Dorothy_Height_Eulogy,0.06885485591337694,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
195,2010-04-29,Dorothy_Height_Eulogy,0.06875391595796805,civil_rights,"['black', 'march', 'african', 'white', 'generation', 'justice', 'lincoln', 'story', 'civil', 'voting']"
196,2010-05-01,White_House_Correspondents_Dinner_2010,0.03453595991672857,health_care,"['insurance', 'health', 'care', 'health care', 'health insurance', 'coverage', 'affordable', 'insurance company', 'cost', 'affordable care']"
197,2010-05-01,Michigan_University_Commencement,0.1168749561692903,elections,"['tonight', 'hillary', 'election', 'trump', 'little', 'house', 'win', 'white house', 'campaign', 'michelle']"
198,2010-05-01,White_House_Correspondents_Dinner_2010,0.3015984749710261,elections,"['tonight', 'hillary', 'election', 'trump', 'little', 'house', 'win', 'white house', 'campaign', 'michelle']"
199,2010-05-01,Michigan_University_Commencement,0.08272911888621651,education,"['school', 'college', 'student', 'education', 'teacher', 'job', 'child', 'graduate', 'class', 'parent']"
200,2010-05-10,Elena_Kagan_USSC_Nomination,0.026355554453502416,education,"['school', 'college', 'student', 'education', 'teacher', 'job', 'child', 'graduate', 'class', 'parent']"
201,2010-05-10,Elena_Kagan_USSC_Nomination,0.38489149877666984,supreme_court,"['court', 'supreme court', 'supreme', 'justice', 'law', 'judge', 'merrick', 'legal', 'garland', 'stevens']"
202,2010-05-22,West_Point_Commencement_2010,0.23655555578247747,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
203,2010-05-22,West_Point_Commencement_2010,0.07416640689636868,memorial--war--peace--freedom--democracy,"['peace', 'war', 'human', 'nuclear', 'democracy', 'europe', 'africa', 'freedom', 'conflict', 'power']"
204,2010-05-27,BP_Oil_Spill_Presser,0.19019199380395455,clean_energy--climate,"['energy', 'oil', 'clean', 'clean energy', 'climate', 'job', 'gas', 'bp', 'carbon', 'industry']"
205,2010-05-27,BP_Oil_Spill_Presser,0.07298843289229552,homeland_security--terrorism,"['intelligence', 'terrorist', 'security', 'review', 'attack', 'homeland security', 'homeland', 'al qaeda', 'qaeda', 'information']"
206,2010-05-28,Grande_Isle_Briefing,0.12891862633139062,clean_energy--climate,"['energy', 'oil', 'clean', 'clean energy', 'climate', 'job', 'gas', 'bp', 'carbon', 'industry']"
207,2010-05-28,Grande_Isle_Briefing,0.08742337952901141,africa--ebola,"['africa', 'ebola', 'west africa', 'west', 'outbreak', 'disease', 'liberia', 'health worker', 'african', 'health']"
208,2010-06-02,Carnegie_Mellon_Economy,0.2032798252352268,economy--financial_crisis--banks,"['financial', 'crisis', 'economy', 'wall street', 'bank', 'economic', 'street', 'taxpayer', 'recovery', 'firm']"
209,2010-06-02,Carnegie_Mellon_Economy,0.13803756858571967,economy--taxes--jobs,"['tax', 'deficit', 'cut', 'job', 'spending', 'pay', 'business', 'economy', 'debt', 'tax cut']"
210,2010-06-07,Kalamazoo_HS_Commencement,0.2868310365694732,education,"['school', 'college', 'student', 'education', 'teacher', 'job', 'child', 'graduate', 'class', 'parent']"
211,2010-06-07,Kalamazoo_HS_Commencement,0.07767520178754576,elections,"['tonight', 'hillary', 'election', 'trump', 'little', 'house', 'win', 'white house', 'campaign', 'michelle']"
212,2010-06-09,UN_Iran_Sanctions,0.025580871296178784,lybia,"['libyan', 'libya', 'qaddafi', 'international', 'benghazi', 'coalition', 'regime', 'civilian', 'arab', 'chris']"
213,2010-06-09,UN_Iran_Sanctions,0.3151538868622475,iran--nuclear_weapons,"['iran', 'nuclear', 'iranian', 'deal', 'nuclear weapon', 'weapon', 'sanction', 'program', 'nuclear program', 'iran nuclear']"
214,2010-06-15,Pensacola_Military_Personnel,0.07921910050725059,clean_energy--climate,"['energy', 'oil', 'clean', 'clean energy', 'climate', 'job', 'gas', 'bp', 'carbon', 'industry']"
215,2010-06-15,Oval_Office_BP,0.24743142505758642,clean_energy--climate,"['energy', 'oil', 'clean', 'clean energy', 'climate', 'job', 'gas', 'bp', 'carbon', 'industry']"
216,2010-06-15,Pensacola_Military_Personnel,0.1541444666691696,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
217,2010-06-15,Oval_Office_BP,0.03322217352283823,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
218,2010-06-16,Nurses_Association,0.3124976016030172,health_care,"['insurance', 'health', 'care', 'health care', 'health insurance', 'coverage', 'affordable', 'insurance company', 'cost', 'affordable care']"
219,2010-06-16,Nurses_Association,0.029472658533195757,africa--ebola,"['africa', 'ebola', 'west africa', 'west', 'outbreak', 'disease', 'liberia', 'health worker', 'african', 'health']"
220,2010-06-21,Fathers_Day_2010,0.13063690635586805,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
221,2010-06-21,Fathers_Day_2010,0.12655814029999238,education,"['school', 'college', 'student', 'education', 'teacher', 'job', 'child', 'graduate', 'class', 'parent']"
222,2010-06-23,General_McChrystal_Afghanistan,0.2597023777768862,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
223,2010-06-23,General_McChrystal_Afghanistan,0.028874423958036233,supreme_court,"['court', 'supreme court', 'supreme', 'justice', 'law', 'judge', 'merrick', 'legal', 'garland', 'stevens']"
224,2010-07-01,Comprehensive_Immigration_Reform,0.4006590337039073,immigration,"['immigration', 'immigrant', 'border', 'undocumented', 'immigration reform', 'reform', 'citizenship', 'worker', 'illegally', 'business']"
225,2010-07-01,Comprehensive_Immigration_Reform,0.03444487179452317,economy--financial_crisis--banks,"['financial', 'crisis', 'economy', 'wall street', 'bank', 'economic', 'street', 'taxpayer', 'recovery', 'firm']"
226,2010-07-02,Robert_Bryd_Eulogy,0.04108357448878299,supreme_court,"['court', 'supreme court', 'supreme', 'justice', 'law', 'judge', 'merrick', 'legal', 'garland', 'stevens']"
227,2010-07-02,Robert_Bryd_Eulogy,0.10049777460483171,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
228,2010-07-21,Barack_Obama_-_Dodd-Frank_Signing,0.44165246418317033,economy--financial_crisis--banks,"['financial', 'crisis', 'economy', 'wall street', 'bank', 'economic', 'street', 'taxpayer', 'recovery', 'firm']"
229,2010-07-21,Barack_Obama_-_Dodd-Frank_Signing,0.020773878586511276,cyber--security--privacy,"['privacy', 'cyber', 'information', 'company', 'cybersecurity', 'private sector', 'sector', 'private', 'digital', 'cyber threat']"
230,2010-08-02,Disabled_Veterans_Conference,0.47678831383582754,veterans--vietnam,"['veteran', 'war', 'shinseki', 'ric', 'serve', 'care', 'vietnam', 'service', 'troop', 'uniform']"
231,2010-08-02,Disabled_Veterans_Conference,0.17345250768281864,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
232,2010-08-13,Iftar_Dinner_on_Religious_Tolerance,0.015824119794354396,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
233,2010-08-13,Iftar_Dinner_on_Religious_Tolerance,0.4780833597059379,islam,"['muslim', 'islam', 'faith', 'religion', 'religious', 'mosque', 'christian', 'freedom', 'terrorist', 'palestinian']"
234,2010-08-31,Iraqi_Freedom_End,0.35136998152075233,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
235,2010-08-31,Iraqi_Freedom_End,0.040221217799930764,veterans--vietnam,"['veteran', 'war', 'shinseki', 'ric', 'serve', 'care', 'vietnam', 'service', 'troop', 'uniform']"
236,2010-09-11,911_Pentagon_Memorial_2010,0.18754021733683932,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
237,2010-09-11,911_Pentagon_Memorial_2010,0.047430885869879764,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
238,2010-09-23,UNGA_2010,0.15173788129570742,memorial--war--peace--freedom--democracy,"['peace', 'war', 'human', 'nuclear', 'democracy', 'europe', 'africa', 'freedom', 'conflict', 'power']"
239,2010-09-23,UNGA_2010,0.2151318232250326,israel_palestina,"['israel', 'palestinian', 'israeli', 'peace', 'shimon', 'jewish', 'security', 'israel security', 'arab', 'peres']"
240,2010-11-03,Midterm_Elections_Presser_2010,0.1828274892526349,economy--taxes--jobs,"['tax', 'deficit', 'cut', 'job', 'spending', 'pay', 'business', 'economy', 'debt', 'tax cut']"
241,2010-11-03,Midterm_Elections_Presser_2010,0.12245643208921045,elections,"['tonight', 'hillary', 'election', 'trump', 'little', 'house', 'win', 'white house', 'campaign', 'michelle']"
242,2010-11-08,Indian_Parliament,0.06557801012529443,asia,"['asean', 'asia', 'region', 'china', 'vietnam', 'pacific', 'tpp', 'trade', 'asia pacific', 'philippine']"
243,2010-11-08,Indian_Parliament,0.10303744365095203,memorial--war--peace--freedom--democracy,"['peace', 'war', 'human', 'nuclear', 'democracy', 'europe', 'africa', 'freedom', 'conflict', 'power']"
244,2010-11-10,Indonesia_University,0.10540085957269273,islam,"['muslim', 'islam', 'faith', 'religion', 'religious', 'mosque', 'christian', 'freedom', 'terrorist', 'palestinian']"
245,2010-11-10,Indonesia_University,0.09966689399623976,asia,"['asean', 'asia', 'region', 'china', 'vietnam', 'pacific', 'tpp', 'trade', 'asia pacific', 'philippine']"
246,2010-11-16,Salvatore_Giunta_Medal_of_Honor,0.11444995135704869,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
247,2010-11-16,Salvatore_Giunta_Medal_of_Honor,0.08396215411152846,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
248,2010-12-03,Bagram_Air_Base_December_2010,0.08639487860174247,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
249,2010-12-03,Bagram_Air_Base_December_2010,0.2300568736655315,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
250,2010-12-10,Tax_Presser,0.23561726692632853,economy--taxes--jobs,"['tax', 'deficit', 'cut', 'job', 'spending', 'pay', 'business', 'economy', 'debt', 'tax cut']"
251,2010-12-10,Tax_Presser,0.13068062059830327,economy--financial_crisis--banks,"['financial', 'crisis', 'economy', 'wall street', 'bank', 'economic', 'street', 'taxpayer', 'recovery', 'firm']"
252,2011-01-12,Tucson_Memorial_Address,0.17913759920072558,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
253,2011-01-12,Tucson_Memorial_Address,0.034111239042288535,supreme_court,"['court', 'supreme court', 'supreme', 'justice', 'law', 'judge', 'merrick', 'legal', 'garland', 'stevens']"
254,2011-01-25,State_of_the_Union_2011,0.1778923579833849,education,"['school', 'college', 'student', 'education', 'teacher', 'job', 'child', 'graduate', 'class', 'parent']"
255,2011-01-25,State_of_the_Union_2011,0.16524282810786856,economy--taxes--jobs,"['tax', 'deficit', 'cut', 'job', 'spending', 'pay', 'business', 'economy', 'debt', 'tax cut']"
256,2011-02-03,Prayer_Breakfast_2011,0.2614800397476043,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
257,2011-02-03,Prayer_Breakfast_2011,0.07178025685340217,islam,"['muslim', 'islam', 'faith', 'religion', 'religious', 'mosque', 'christian', 'freedom', 'terrorist', 'palestinian']"
258,2011-02-07,National_Chamber_of_Commerce,0.1037968397484573,cyber--security--privacy,"['privacy', 'cyber', 'information', 'company', 'cybersecurity', 'private sector', 'sector', 'private', 'digital', 'cyber threat']"
259,2011-02-07,National_Chamber_of_Commerce,0.1573501751518428,economy--taxes--jobs,"['tax', 'deficit', 'cut', 'job', 'spending', 'pay', 'business', 'economy', 'debt', 'tax cut']"
260,2011-02-10,National_Wireless_Initiative,0.12532593603702338,cyber--security--privacy,"['privacy', 'cyber', 'information', 'company', 'cybersecurity', 'private sector', 'sector', 'private', 'digital', 'cyber threat']"
261,2011-02-10,National_Wireless_Initiative,0.1323203919274575,education,"['school', 'college', 'student', 'education', 'teacher', 'job', 'child', 'graduate', 'class', 'parent']"
262,2011-02-11,Egypt_History_Revolution,0.038728965021378,lybia,"['libyan', 'libya', 'qaddafi', 'international', 'benghazi', 'coalition', 'regime', 'civilian', 'arab', 'chris']"
263,2011-02-11,Egypt_History_Revolution,0.0394004834110054,memorial--war--peace--freedom--democracy,"['peace', 'war', 'human', 'nuclear', 'democracy', 'europe', 'africa', 'freedom', 'conflict', 'power']"
264,2011-02-23,Libya_Violence_Must_Stop,0.3591457446816391,lybia,"['libyan', 'libya', 'qaddafi', 'international', 'benghazi', 'coalition', 'regime', 'civilian', 'arab', 'chris']"
265,2011-02-23,Libya_Violence_Must_Stop,0.029983016042860446,asia,"['asean', 'asia', 'region', 'china', 'vietnam', 'pacific', 'tpp', 'trade', 'asia pacific', 'philippine']"
266,2011-03-18,Address_on_Libya,0.016951278929265914,africa--ebola,"['africa', 'ebola', 'west africa', 'west', 'outbreak', 'disease', 'liberia', 'health worker', 'african', 'health']"
267,2011-03-18,Address_on_Libya,0.391340779790365,lybia,"['libyan', 'libya', 'qaddafi', 'international', 'benghazi', 'coalition', 'regime', 'civilian', 'arab', 'chris']"
268,2011-03-19,Odyssey_Dawn,0.3729054147160237,lybia,"['libyan', 'libya', 'qaddafi', 'international', 'benghazi', 'coalition', 'regime', 'civilian', 'arab', 'chris']"
269,2011-03-19,Odyssey_Dawn,0.02940375703229761,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
270,2011-03-20,Rio_de_Janeiro,0.021492453410741092,clean_energy--climate,"['energy', 'oil', 'clean', 'clean energy', 'climate', 'job', 'gas', 'bp', 'carbon', 'industry']"
271,2011-03-20,Rio_de_Janeiro,0.1001303871429863,memorial--war--peace--freedom--democracy,"['peace', 'war', 'human', 'nuclear', 'democracy', 'europe', 'africa', 'freedom', 'conflict', 'power']"
272,2011-03-21,Chile_Latin_America,0.12466494799793654,cuba,"['cuban', 'cuba', 'castro', 'havana', 'relation', 'embargo', 'society', 'hemisphere', 'relationship', 'civil society']"
273,2011-03-21,Chile_Latin_America,0.1104355606754405,asia,"['asean', 'asia', 'region', 'china', 'vietnam', 'pacific', 'tpp', 'trade', 'asia pacific', 'philippine']"
274,2011-03-28,Libya_Nation_Speech,0.04860289240748761,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
275,2011-03-28,Libya_Nation_Speech,0.45562602742859376,lybia,"['libyan', 'libya', 'qaddafi', 'international', 'benghazi', 'coalition', 'regime', 'civilian', 'arab', 'chris']"
276,2011-03-30,Energy_Security_Georgetown,0.3049396451663128,clean_energy--climate,"['energy', 'oil', 'clean', 'clean energy', 'climate', 'job', 'gas', 'bp', 'carbon', 'industry']"
277,2011-03-30,Energy_Security_Georgetown,0.011940909648761386,iran--nuclear_weapons,"['iran', 'nuclear', 'iranian', 'deal', 'nuclear weapon', 'weapon', 'sanction', 'program', 'nuclear program', 'iran nuclear']"
278,2011-04-13,GW_Fiscal_Policy,0.3928511113409286,economy--taxes--jobs,"['tax', 'deficit', 'cut', 'job', 'spending', 'pay', 'business', 'economy', 'debt', 'tax cut']"
279,2011-04-13,GW_Fiscal_Policy,0.05570005663872666,health_care,"['insurance', 'health', 'care', 'health care', 'health insurance', 'coverage', 'affordable', 'insurance company', 'cost', 'affordable care']"
280,2011-04-27,Birth_Certificate_Release,0.06301789648091677,economy--taxes--jobs,"['tax', 'deficit', 'cut', 'job', 'spending', 'pay', 'business', 'economy', 'debt', 'tax cut']"
281,2011-04-27,Birth_Certificate_Release,0.07559472862148488,elections,"['tonight', 'hillary', 'election', 'trump', 'little', 'house', 'win', 'white house', 'campaign', 'michelle']"
282,2011-04-29,Miami_Dade_College_Commencement,0.16168293555057017,education,"['school', 'college', 'student', 'education', 'teacher', 'job', 'child', 'graduate', 'class', 'parent']"
283,2011-04-29,Alabama_Tornado_Devestation,0.10097549622497479,africa--ebola,"['africa', 'ebola', 'west africa', 'west', 'outbreak', 'disease', 'liberia', 'health worker', 'african', 'health']"
284,2011-04-29,Alabama_Tornado_Devestation,0.0656700037248548,elections,"['tonight', 'hillary', 'election', 'trump', 'little', 'house', 'win', 'white house', 'campaign', 'michelle']"
285,2011-04-29,Miami_Dade_College_Commencement,0.07440674117182006,civil_rights,"['black', 'march', 'african', 'white', 'generation', 'justice', 'lincoln', 'story', 'civil', 'voting']"
286,2011-04-30,White_House_Correspondents_Dinner_2011,0.29575514093442057,elections,"['tonight', 'hillary', 'election', 'trump', 'little', 'house', 'win', 'white house', 'campaign', 'michelle']"
287,2011-04-30,White_House_Correspondents_Dinner_2011,0.03186361725756242,faith--family,"['god', 'love', 'faith', 'family', 'prayer', 'child', 'father', 'grace', 'pray', 'tragedy']"
288,2011-05-01,Osama_bin_Laden_Death,0.13339767527167487,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
289,2011-05-01,Osama_bin_Laden_Death,0.1659570082249282,homeland_security--terrorism,"['intelligence', 'terrorist', 'security', 'review', 'attack', 'homeland security', 'homeland', 'al qaeda', 'qaeda', 'information']"
290,2011-05-06,Fort_Campbell,0.23052098124954312,iraq--afghanistan--war,"['iraq', 'afghanistan', 'afghan', 'war', 'troop', 'military', 'iraqi', 'al', 'qaeda', 'al qaeda']"
