,Date,Sentiment_score,Title,NrSpeakers,Sentiment
211,2013-02-27,0.6355012953281403,Rosa_Parks_Statue_Dedication,0,Positive
212,2013-03-21,0.7625424691608974,Jerusalem_Intl_Convention_Center_Speech,0,Positive
213,2013-04-02,0.842237651348114,BRAIN_Initiative,0,Neutral
214,2013-04-03,0.67143215239048,Gun_Violence_Denver,0,Negative
216,2013-04-11,0.7476704915364584,Emil_Kapaun_Medal_of_Honor,2,Neutral
217,2013-04-15,0.8048607707023621,Boston_Marathon_Bombing_First_Statement,0,Positive
218,2013-04-16,0.7412223219871521,Boston_Marathon_Bombing_Second_Statement,0,Neutral
219,2013-04-17,0.506154015660286,Senate_Vote_Background_Check,0,Mixed
220,2013-04-18,0.6658859550952911,Holy_Cross_Interfaith_Prayer_Service,0,Mixed
221,2013-04-19,0.7019725888967514,Boston_Marathon_Bombing_Third_Statement,0,Positive
222,2013-04-25,0.8749397099018097,West_Fertilizer_Tragedy_Memorial,0,Positive
223,2013-04-25,0.6538605690002441,GWB_Library_Dedication,0,Neutral
224,2013-04-27,0.7135883371035258,White_House_Correspondent_Dinner_2013,0,Neutral
226,2013-05-02,0.8056414365768433,Mexico_Address,0,Positive
227,2013-05-15,0.5924721360206604,IRS_Misconduct,0,Neutral
228,2013-05-19,0.6699426174163818,Morehouse_College_Commencement,2,Positive
230,2013-05-24,0.7701341509819031,Naval_Academy_Commencement,0,Positive
232,2013-06-11,0.63356285293897,Immigration_Senate_Call,0,Neutral
233,2013-06-17,0.7271969839930534,Northern_Ireland_Speech,1,Positive
234,2013-06-19,0.584814265370369,Brandenburg_Gate_Speech,1,Neutral
235,2013-06-30,0.6289346317450205,Capetown_University,3,Mixed
236,2013-07-19,0.4751100738843282,Trayvon_Martin,0,Mixed
237,2013-07-24,0.5953779617945353,Knox_College_Economy,2,Neutral
238,2013-07-27,0.8300860921541849,Korean_War_Armistice_60,0,Positive
240,2013-08-28,0.47213833779096603,Let_Freedom_Ring_Ceremony,0,Mixed
241,2013-08-31,0.5595739781856537,Chemical_Weapons_Syria,0,Negative
242,2013-09-10,0.6038102408250173,Syria_Speech_to_the_Nation,1,Neutral
243,2013-09-22,0.6830525398254395,Navy_Yard_Shooting_Memorial,0,Neutral
245,2013-09-24,0.5614554541451591,UNGA_68th_Session,0,Mixed
246,2013-10-02,0.6556721776723862,US_Govt_Shutdown_Statement,0,Negative
247,2013-10-21,0.7153004586696625,Affordable_Care_Act_Logistical_Challenges,0,Neutral
248,2013-11-11,0.80567467212677,Veterans_Day_Address_2013,0,Positive
250,2013-11-23,0.6817309856414795,Iran_Accord_Statement,0,Neutral
251,2013-12-05,0.5074701309204102,On_the_Passing_of_Nelson_Mandela,0,Neutral
252,2013-12-10,0.6353422403335571,Mandela_Public_Memorial_Address,0,Positive
254,2014-01-17,0.7102095782756805,US_Intelligence_Program_Review_Outcome,0,Neutral
255,2014-01-28,0.4947785995900631,State_of_the_Union_2014,0,Positive
256,2014-02-06,0.8676471710205078,Prayer_Breakfast_2014,1,Positive
257,2014-03-26,0.683917659521103,European_Youth,0,Positive
258,2014-04-10,0.7305987477302551,Civil_Rights_Summit_LBJ,0,Positive
263,2014-04-29,0.7324332296848297,Fort_Bonifacio,0,Neutral
264,2014-05-03,0.7564888795216879,White_House_Correspondent_Dinner_2014,3,Positive
266,2014-05-28,0.6639727006355921,US_Military_Academy_Commencement_2014,0,Mixed
268,2014-06-04,0.7000551025072733,Polish_Freedom_Day_25,0,Neutral
269,2014-06-06,0.7843404561281204,DDay_70,0,Positive
270,2014-06-30,0.5206506152947744,Border_Security_and_Immigration_Reform,0,Positive
272,2014-07-21,0.7033963004748026,SSG_Bryan_Pitts_MOH,0,Positive
274,2014-08-07,0.4602770209312439,Iraq_Airstrikes_and_Humanitarian_Aid_New,0,Neutral
276,2014-08-14,0.8056101202964783,Ferguson_and_Northern_Iraq,0,Neutral
279,2014-09-03,0.7025597751140594,Estonia_People,0,Positive
280,2014-09-10,0.5770411094029745,ISIL_,0,Neutral
281,2014-09-16,0.698379635810852,Ebola_CDC,0,Positive
282,2014-09-24,0.8253190219402313,United_Nations_Security_Council_2014,0,Mixed
283,2014-09-24,0.5969641904036204,United_Nations_General_Assembly_2014,0,Neutral
284,2014-09-25,0.614685982465744,UN_Ebola_Meeting,0,Neutral
285,2014-10-17,0.7586011588573456,Executive_Order_13681_Signing,3,Mixed
286,2014-10-28,0.7545783221721649,Ebola_Response_Update,1,Mixed
290,2014-11-15,0.6899387836456299,Queensland_University,0,Neutral
291,2014-11-20,0.7368209560712179,Fixing_Immigration_Policy,0,Positive
292,2014-12-02,0.7335710898041725,Ebola_NIH_Research,0,Neutral
293,2014-12-17,0.5596682031949362,Cuba_Policy_Changes,0,Mixed
295,2015-01-05,0.5631943047046661,Gun_Violence_Reduction_Steps,3,Positive
296,2015-01-09,0.6153483271598816,Community_College_Plan,0,Positive
297,2015-01-12,0.7654778361320496,FTC_2014,0,Neutral
298,2015-01-13,0.5994486212730408,NCCIC,0,Neutral
299,2015-01-20,0.5723072439432144,State_of_the_Union_2015,0,Mixed
300,2015-01-27,0.6820171674092611,India_Speech_at_New_Delhi,0,Positive
301,2015-02-05,0.7331225872039795,Prayer_Breakfast_2015,0,Neutral
302,2015-02-11,0.5324117094278336,ISIL_Force_Authorization_Request,0,Neutral
303,2015-02-13,0.7593552827835083,Stanford_Cybersecurity_Summit,0,Neutral
304,2015-02-18,0.646879929304123,Countering_Violent_Religious_Extremism,0,Neutral
305,2015-03-03,0.6646576523780823,PM_Netanyahu_Speech,1,Neutral
306,2015-03-07,0.5564777135849,Selma_50_March,0,Mixed
307,2015-03-10,0.745014950633049,Student_Aid_Bill_of_Rights,0,Positive
308,2015-03-30,0.6056757494807243,Ted_Kennedy_Institute_Dedication,0,Positive
309,2015-04-02,0.7179559096693993,Iran_Nuclear_Agreement,1,Neutral
311,2015-04-10,0.8676811059316,Civil_Society_Forum_Panama,0,Positive
313,2015-04-11,0.7283779084682465,Summit_Americas_Plenary,0,Mixed
314,2015-04-23,0.5957978516817093,Hostage_Drone_Death,0,Neutral
316,2015-05-08,0.6782922565937042,Trade_Trans_Pacific_at_Nike,2,Neutral
317,2015-05-22,0.6807762831449509,Jewish_American_Heritage_Month,1,Neutral
319,2015-06-06,0.7214067776997884,Beau_Biden_Eulogy,0,Neutral
321,2015-06-18,0.5497012138366699,South_Carolina_AME_Church_Shooting,0,Positive
322,2015-06-19,0.6645320802927017,Mayors_Conference_2015,1,Negative
323,2015-06-24,0.6252459088961283,Hostage_Policy_Review,0,Neutral
324,2015-06-25,0.5603951066732407,USSC_Affordable_Care_Act_Ruling,0,Positive
325,2015-06-26,0.6325579881668091,Clementa_Pinckney_Eulogy,1,Positive
326,2015-07-06,0.6730702444911003,ISIL_Pentagon_Update,3,Neutral
327,2015-07-13,0.6706076115369797,Aging_Conference_White_House,0,Mixed
328,2015-07-14,0.6590747038523356,Iran_Nuclear_Accord,0,Mixed
331,2015-07-26,0.705922951300939,Kenya_People_Speech,1,Neutral
333,2015-07-28,0.6424875472273145,African_Union_Address,0,Positive
334,2015-08-03,0.7098027765750885,Clean_Power_Plan,0,Positive
335,2015-08-05,0.6393399015069008,Iran_Deal_American_University,0,Neutral
336,2015-08-27,0.6881015300750732,Katrina_10_Years,1,Positive
338,2015-09-19,0.6951221600174904,Congressional_Black_Caucus,0,Positive
339,2015-09-23,0.7172130048274994,Pope_Francis_White_House_Welcome,0,Mixed
340,2015-09-25,0.608232319355011,Martin_Dempsey_Retirement,0,Positive
342,2015-09-28,0.538834864894549,United_Nations_GA_2015,0,Positive
343,2015-10-01,0.6377371251583099,Umpqua_Community_College_Shootings,0,Mixed
345,2015-10-15,0.771325429280599,Afghanistan_Statement,1,Mixed
347,2015-11-13,0.45155876874923706,Paris_Terrorist_Attacks,0,Positive
348,2015-11-13,0.3913312554359436,Burundi_People_Message,0,Neutral
350,2015-11-21,0.6764644622802735,ASEAN_Business_2015,0,Neutral
353,2015-11-30,0.6589985191822052,COP21,0,Neutral
355,2015-12-06,0.5321369965871176,Oval_Office_Counter_Terrorism_Agenda,0,Positive
356,2015-12-09,0.46191979944705963,Barack_Obama_-_13th_Amendment_150-Year_Anniversary,0,Positive
357,2015-12-10,0.640874574581782,Every_Student_Succeeds_Signing,0,Positive
358,2015-12-12,0.6409155279397964,Paris_Climate_Agreement,0,Positive
359,2015-12-14,0.45748502016067505,Counter_ISIL_Campaign_Update,0,Negative
360,2015-12-15,0.7503640254338583,Naturalization_National_Archives,0,Positive
361,2015-12-17,0.7063852846622467,NCTC_2015,0,Neutral
363,2016-01-01,0.4853561222553253,Barack_Obama_-_Weekly_Address_01-01-16,0,Negative
365,2016-01-12,0.6011190302670002,Final_State_of_the_Union_Address,0,Neutral
366,2016-01-17,0.639815996090571,US_Detainees_Released,0,Positive
367,2016-01-27,0.8354210456212362,Righteous_Among_Nations_Ceremony,0,Neutral
368,2016-02-03,0.7357280453046163,Islamic_Society_Baltimore,0,Neutral
369,2016-02-04,0.6806735694408417,Golden_State_Warriors,2,Positive
370,2016-02-04,0.7406396468480428,Prayer_Breakfast_2016,0,Positive
371,2016-02-10,0.6631417307588789,Illinois_General_Assembly,0,Positive
372,2016-02-13,0.8899603486061096,Antonin_Scalia_Passing,0,Positive
374,2016-02-20,0.7893146276473999,Weekly_Address_on_Cuba,0,Positive
375,2016-02-23,0.6958249807357788,Guantanamo_Bay_Closing,0,Positive
376,2016-02-25,0.5844601392745972,Barack_Obama_-_ISIL_Update_02-25-16,0,Neutral
377,2016-02-26,0.7157097905874252,Recovery_and_Reinvestment_Act_2016,0,Positive
379,2016-03-16,0.6533465385437012,Merrick_Garland_USSC_Nomination,0,Neutral
381,2016-03-22,0.755429470539093,Cuba_People_Speech,0,Positive
386,2016-04-25,0.568388649395534,Europe_Peoples_Hannover,0,Neutral
387,2016-04-30,0.6103776693344116,White_House_Correspondents_Dinner_2016,2,Positive
388,2016-05-04,0.6509184794766563,Flint_Michigan_Community,0,Positive
389,2016-05-07,0.674987182021141,Howard_University_Commencement,0,Neutral
391,2016-05-24,0.6584285497665405,Speech_to_the_Vietnam_People,0,Positive
394,2016-05-25,0.7770240157842636,Shinzo_Abe_Presser_Japan,2,Positive
396,2016-05-27,0.6007430851459503,Hiroshima_Peace_Memorial_Address,0,Neutral
397,2016-06-02,0.7520145624876022,US_Air_Force_Commencement_Speech,0,Positive
398,2016-06-09,0.8677220344543457,Hillary_Clinton_Endorsement,0,Positive
399,2016-06-12,0.5312365889549255,Orlando_Shootings_Statement,0,Mixed
400,2016-06-14,0.676665648818016,ISIL_Briefing_June_2016,0,Negative
401,2016-06-14,0.5301649197936058,United_State_of_Women,0,Positive
403,2016-06-29,0.5803065548340479,Canada_Parliament,1,Mixed
405,2016-07-12,0.7771115660667419,Dallas_Police_Memorial_Address,0,Positive
406,2016-07-16,0.5933407545089722,Orlando_Community,0,Positive
409,2016-08-23,0.851452648639679,Baton_Rouge_Flooding,2,Mixed
411,2016-09-06,0.749970805644989,Laos_People,2,Neutral
413,2016-09-11,0.7413544356822968,911_After_15_Years,0,Neutral
414,2016-09-19,0.43367671966552734,NY_NJ_Explosions,0,Negative
415,2016-09-20,0.5601208806037903,United_Nations_GA_2016,0,Neutral
416,2016-09-24,0.7630526646971703,Barack_Obama_-_African-American_History_Museum_Dedication,0,Positive
417,2016-09-30,0.6984788676102957,Shimon_Peres_Memorial,0,Positive
418,2016-11-09,0.7778724431991577,Go_Presidential_Election_Outcome_2016,1,Neutral
419,2016-11-10,0.8380802869796753,First_Meeting_with_President_Elect_Donald_Trump,2,Positive
421,2016-11-16,0.5599306353500911,People_of_Greece,0,Positive
425,2016-12-04,0.8533830245335897,Kennedy_Center_Honorees_2016,0,Positive
426,2016-12-06,0.743948004075459,On_Counterterrorism_Approach_2016,0,Positive
428,2016-12-27,0.7727524042129517,Pearl_Harbor_Address,2,Neutral
429,2017-01-04,0.8939764102300009,Armed_Forces_Farewell,0,Positive
431,2017-01-10,0.6790157854557037,Farewell_Address,2,Positive
432,2017-01-12,0.6564961274464926,Joe_Biden_Medal_of_Freedom,0,Positive
433,2017-01-17,0.5813649892807007,Chicago_Cubs_WH_Visit,1,Neutral
435,2017-01-20,0.4958573281764984,Farewell_to_Staff_and_Supporters,1,Neutral
