title,main_topic_1_index,main_topic_1_weigth,main_topic_2_index,main_topic_2_weigth,main_topic_3_index,main_topic_3_weigth,main_topic_4_index,main_topic_4_weigth,main_topic_5_index,main_topic_5_weigth,main_topic_6_index,main_topic_6_weigth,main_topic_7_index,main_topic_7_weigth,main_topic_8_index,main_topic_8_weigth,main_topic_9_index,main_topic_9_weigth,main_topic_10_index,main_topic_10_weigth,main_topic_11_index,main_topic_11_weigth,main_topic_12_index,main_topic_12_weigth,main_topic_13_index,main_topic_13_weigth,main_topic_14_index,main_topic_14_weigth,main_topic_15_index,main_topic_15_weigth,main_topic_16_index,main_topic_16_weigth,main_topic_17_index,main_topic_17_weigth,main_topic_18_index,main_topic_18_weigth,main_topic_19_index,main_topic_19_weigth,main_topic_20_index,main_topic_20_weigth,main_topic_21_index,main_topic_21_weigth,main_topic_22_index,main_topic_22_weigth,main_topic_23_index,main_topic_23_weigth,main_topic_24_index,main_topic_24_weigth,main_topic_25_index,main_topic_25_weigth
Regina_Benjamin_Nomination,4,0.26366037752793386,19,0.05258454038686185,1,0.027939598101192488,23,0.014175681928980052,0,0.013105219719306635,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Second_Presidential_Election_Victory_Speech,22,0.2068473799846256,20,0.06564705866297564,1,0.04421604724033197,0,0.04104208802286854,14,0.034557791965248226,17,0.024481244204977968,7,0.020469252013673396,4,0.014784624507902485,8,0.01183240266139285,23,0.01124440199120635,13,0.003405260907846889,5,0.0018224915015779902,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
CIA_Intelligence_Community,9,0.30632907709551516,8,0.06300309451241434,20,0.019736876945996507,22,0.017908330583143242,23,0.017461863275911704,14,0.0074941046232670575,0,0.0012263399667411467,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Executive_Order_13681_Signing,24,0.23947246157053761,18,0.1715065049363115,4,0.022847330276440293,1,0.014137483197024745,6,0.010131184774452509,21,0.005653644277262431,13,0.0002613843891984778,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Orlando_Shootings_Statement,9,0.1494639378782832,20,0.13867483973115413,6,0.01900067868332778,3,0.008422013187107643,13,0.0038035238183654215,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
NASA_21st_Century,24,0.0467398374576571,14,0.039929163656502446,5,0.03817218407609269,1,0.018627774276262863,19,0.01510412152996307,18,0.014902959703475454,8,0.014267354651069129,0,0.010062592930521353,2,0.00882359501000323,12,0.007936783212363569,7,0.006477954515702951,15,0.005586337565000673,23,0.00506550388219466,22,0.004791173309808686,4,0.004728036335844613,13,0.003968888154325604,16,0.003477046234428761,11,0.0022497978720777603,9,0.0008979873633154312,20,0.0008064847267972554,none,none,none,none,none,none,none,none,none,none
Orlando_Community,20,0.1684836689241162,6,0.08575569592309397,9,0.07243587485754542,3,0.06944234243479777,7,0.005240189987651044,4,0.0047189527883293725,2,0.0023098911354523886,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Iowa_Caucus_Victory_Speech,22,0.126961000381578,0,0.05202679353180086,1,0.03741376326501799,4,0.036146166346729264,20,0.02176234595833729,7,0.02030384520209191,8,0.012548699109008892,3,0.003342924984844891,14,0.002929882928089471,2,0.0010751472690357668,5,0.0005305171496736659,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Barack_Obama_-_ISIL_Update_02-25-16,3,0.423506943031501,13,0.009895664554947094,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Ted_Kennedy_Eulogy,20,0.11379331391527844,22,0.06894976885740857,4,0.027532002354339134,17,0.02142574385434113,2,0.0020686766827966575,10,0.0005035784347637973,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Guantanamo_Bay_Closing,9,0.20836094307155373,10,0.08323328401429499,1,0.02390004937547851,3,0.02172595731882093,2,0.016439485067447458,23,0.0118903823186387,18,0.010468871421799045,4,0.009185280653472057,22,0.006588736531656739,7,0.005332728285867344,8,0.0038449815104963756,16,0.002850271555901426,15,0.00278413235667457,5,0.002261733058228478,11,0.0010626770837615794,12,0.0010483184229959411,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
PM_Netanyahu_Speech,2,0.3416185635846154,11,0.09767895201027223,22,0.009775108889084014,17,0.004160313379663736,10,0.0022801450847805492,15,0.0019492041514552665,16,0.0013952500939993795,6,0.0012001841149104672,1,0.0004537377735400099,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Ferguson_and_Northern_Iraq,3,0.12997824003509728,8,0.08331499033111416,19,0.040894296679745014,13,0.028984252031890062,10,0.0235385732173219,20,0.014022868995175207,9,0.01165288777702456,0,0.010861358573968753,16,0.007235692052330974,6,0.00680713661364442,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Libya_Violence_Must_Stop,13,0.3591457446816391,15,0.029983016042860446,19,0.012776182719314706,9,0.009642964304913062,7,0.009018424264937342,16,0.008155297813913978,22,0.0057388335018208805,12,0.0028590556510557546,21,0.0028216623807971472,6,0.001782032137403959,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Announces_Commerce_Secretary_Designate,18,0.08901529394590983,5,0.066359182745901,15,0.04351166157106302,1,0.03285066497105609,24,0.03250220003198356,14,0.03166738494861175,17,0.02590964967807555,22,0.024264201760669298,8,0.00911368954878415,13,0.008090382133540975,9,0.005122525413522982,23,0.002707340159796308,12,0.0024394681459735217,19,0.0017939102044084527,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
United_Nations_General_Assembly_2014,21,0.20405371669385505,7,0.11606934270572401,3,0.0902153229580702,16,0.08371314716102493,19,0.0343490146775742,8,0.02879695707348372,11,0.027152528530312,14,0.014167749391047467,6,0.01264467922035545,2,0.011080457873003447,13,0.010393272967106923,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Recovery_and_Reinvestment_Act_2016,5,0.19011492961469367,18,0.07695200656346977,23,0.058807610714865816,14,0.04726405571255936,1,0.0458806060231019,6,0.017161860712057296,20,0.006085440124439814,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Presser_XMas_Terrorist_Attempt,9,0.49564445916285393,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
State_of_the_Union_2012,1,0.19497517753982385,18,0.1141535798499332,14,0.10134680073678017,5,0.0988667310668958,23,0.04783059142134075,24,0.04505753951485074,17,0.04402977006836557,8,0.04080312631531459,2,0.019473797009712294,22,0.009419412234377249,21,0.006066223548105489,13,0.004465184127093441,0,0.0009548002487836443,11,0.0007868681103116624,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
On_Counterterrorism_Approach_2016,3,0.19589872611820505,9,0.15966875034856842,8,0.15131250266045038,21,0.06457383026893754,7,0.03619724547332006,10,0.025562330652223086,2,0.005928192570371309,4,0.0037326971336242524,1,0.0033040987713929045,24,0.00025724760635103557,12,0.00019231943387454655,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Farewell_to_Staff_and_Supporters,22,0.10960595540818228,23,0.058544945477677295,20,0.04390669238395057,14,0.031222422596113367,0,0.010206973599596672,7,0.007910807273029502,2,0.002678768411546042,13,0.00028738588288052436,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
UK_Young_Leaders,15,0.10485733989846709,22,0.07365354315129238,21,0.05021639116339516,19,0.045850421110378355,0,0.04511438378252673,14,0.037305294656780064,2,0.032866260917347914,7,0.02779742629149745,10,0.02523620531545006,16,0.024355834562125322,1,0.014365514775170904,18,0.012631389422438655,3,0.012095542438631954,24,0.01112302404122443,12,0.0066434975910535585,4,0.006326005467859958,6,0.006016070403836578,5,0.00443727003031158,11,0.0036739335998449882,17,0.001983374982684558,23,0.0015008110733642224,9,0.0006320749025260098,none,none,none,none,none,none
Indonesia_University,21,0.10540085957269273,15,0.09966689399623976,7,0.04367756033258006,20,0.010469094462982996,14,0.008892303028843106,8,0.003889013320407326,0,0.0015463004653359746,11,0.0011066970620782213,22,0.0004471025658565164,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Daniel_Inouye_Eulogy,22,0.06724249810096307,20,0.06445864945202039,23,0.05564288953703808,10,0.016819813946983897,0,0.011570527202050204,15,0.010472131512284799,14,0.00976854531550963,8,0.0040998595473634184,6,0.0011202591617769507,11,0.0010826897316963781,17,0.0009053377063789517,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Iran_Accord_Statement,2,0.40769459329713303,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Post_Iran_Nuclear_Accord_Presser,2,0.4018983290913478,3,0.024970470115688686,10,0.01951269952031863,19,0.018228375047767476,11,0.01617092233846332,22,0.014081326610536338,15,0.007460221451615186,17,0.006253915904653999,0,0.006212011771500844,1,0.005724920520668509,12,0.0052054213596077065,6,0.0041343046050242235,14,0.00403529156106268,8,0.0032001803927204234,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Holy_Cross_Interfaith_Prayer_Service,20,0.18089293362808026,9,0.0604566023580438,22,0.025661497240090286,14,0.015617183062356937,23,0.004132567295431895,7,0.004107177467864531,15,0.002424001518433827,0,9.708266311844559e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Economic_Crisis_and_Executive_Compensation_Salary_Cap,18,0.41580789458800516,8,0.004641572564477539,4,0.00454371996313762,3,0.0031003719105115297,10,0.0018274261751727073,11,0.00043107548808794235,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Iraq_War_Veteran_Gala_Toast,8,0.1756669714852694,22,0.11955579811997244,23,0.10600485433641035,20,0.10493658392483442,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Shimon_Peres_Medal_of_Freedom,11,0.2993418597512634,22,0.031700814283086076,20,0.018257658376693846,23,0.0033794336665337555,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Hillary_Clinton_Endorsement,22,0.2167970935318788,13,0.014268625428979206,1,0.012401338331556325,10,0.007978023592077159,7,0.002042187652557556,0,0.0015334283452282072,3,0.0011551836450037903,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
United_Nations_on_Palestinian_Statehood,11,0.1964676933546772,7,0.15162386880589956,13,0.09452968857168571,8,0.0328456640200601,21,0.023287823882248333,1,0.004832014643705964,4,0.003738291725943506,2,0.0008610340156660581,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
First_Meeting_with_President_Elect_Donald_Trump,22,0.15952404493011405,16,0.01662989738604859,15,0.013830266691119445,2,0.006771824347686956,13,7.568528606787557e-06,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Hradany_Square_Prague,2,0.1920782399462366,7,0.12492041771858078,16,0.011401090082235553,9,0.005930125420845098,5,0.0043889539065503054,18,0.0016984910807250134,6,0.00037653914798320567,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Barack_Obama_-_Dodd-Frank_Signing,18,0.44165246418317033,24,0.020773878586511276,17,0.0159566200601101,10,0.007401349188292021,6,0.005458715567507705,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Prayer_Breakfast_2015,20,0.23851499607990484,21,0.1873935449650344,19,0.02013833541209975,12,0.005994512586273782,2,0.004115260161052787,0,0.00301668697010617,4,0.0013023964296671527,15,0.0007077207963556895,16,0.0004953020741020239,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
New_Economic_Team,18,0.3525168825145891,22,0.040297019256177034,19,0.019710571059502142,9,0.013331270659652845,15,0.012614818075939062,13,0.009923314142672186,23,0.00743379275377024,12,0.005171430399105899,10,0.0039908804430461384,16,0.003473787764370596,20,0.003154200393691582,2,0.001558933934784162,0,0.001522516204813939,8,0.000953448301788971,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Immigration_Senate_Call,17,0.4178854479575597,14,0.021839395266730344,4,0.002884263168223011,6,0.0017499510335891868,23,0.0011004369198404777,8,0.0002518098522905059,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Health_Care_Law_Signing,4,0.2556183492674253,17,0.03829828277191551,1,0.03504733204788656,22,0.026829977967482353,20,0.026343449178219583,18,0.01353592760538263,0,0.01236829108644368,7,0.00316695410297199,6,0.00286294978417899,8,0.00252828075064358,14,0.0023520906925764977,11,7.369754088755983e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Senate_Floor_Speech_on_the_Patriot_Act,10,0.1170923918927203,9,0.09769070393263149,24,0.054459338303044606,17,0.051500034947245386,6,0.023383264089822015,0,0.010722852152463597,3,0.004954614401899056,4,0.004369350888967703,23,0.0034923959779979675,21,0.0024092985162294913,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Barack_Obama_-_13th_Amendment_150-Year_Anniversary,0,0.1426213544361899,21,0.029001772092756724,20,0.02372131207424671,7,0.021790773293875704,17,0.0013288468129558728,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Democrat_Caucus_Health_Care,4,0.3459783514114257,22,0.05115923482882679,1,0.04953270035525805,17,0.012112944607728974,0,0.011351214202547068,14,0.00538776039438284,6,0.0031579421815415326,24,0.0013048776006410001,13,0.0012438433487946454,20,0.001083903390812908,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
AIPAC_2012,11,0.408155431135725,2,0.14220266458834813,23,0.00019385689279462472,8,0.0001920347932309546,13,5.456597373378853e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Speech_to_the_Vietnam_People,15,0.23807849779036028,23,0.08235906936834012,7,0.017994216385120526,14,0.017845272808606896,20,0.012690718405828296,0,0.007110986088251025,24,0.001303075261407587,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
White_House_Correspondents_Dinner_2015,22,0.2779895509697552,12,0.022173189186910813,20,0.010151039989222172,17,0.00919068667155378,2,0.007396036526723878,4,0.004851798731987492,5,0.004612189885381992,10,0.003914026868757657,0,0.0034386733791562413,24,0.002317598935855392,18,0.0007866666447027649,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Paris_Terrorist_Attacks,9,0.10217084854723363,3,0.0326086815827468,20,0.031705204275820784,22,0.026885208812360204,16,0.01930411962597155,13,0.017807871303666414,24,0.008778009149106567,12,0.007227454144458882,21,0.0024627954214449257,15,0.0020059887438252703,7,0.000272080367179987,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Year_End_Presser_2013,4,0.1673168765815248,2,0.12331087210208386,9,0.10359872565235553,22,0.07939940268078172,1,0.0584945666178168,10,0.050070226057472036,24,0.04627971420469693,17,0.040843210449692774,14,0.01362546392977513,6,0.012165406124555732,19,0.011827880875597647,16,0.011156242771283761,5,0.007145302031188064,15,0.006173383204228458,18,0.004873983440662241,12,0.0005122536041579332,3,0.00017159344598914012,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Presidential_Victory_Speech,22,0.24950510466576037,0,0.050133032887512856,18,0.04478588111609716,20,0.04279126074577537,7,0.01667917920937978,8,0.016565550551964202,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Brookings_Institute,18,0.2803504033873347,1,0.13904644757159595,5,0.06442406418166079,4,0.05669616835295385,24,0.05055842981717623,14,0.04048047900578647,19,0.007623624023081357,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
NY_NJ_Explosions,9,0.18090486022012123,3,0.0635365816850451,20,0.035679700542828215,19,0.027425996302875198,6,0.013468460094397297,15,0.008828984390366617,10,0.006568239195703384,17,0.004545257495553894,0,0.002893394350528558,22,0.0003153944359866702,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Civil_Society_Forum_Panama,12,0.1603573081424862,7,0.07189639469393663,0,0.049225756358324005,15,0.04279800980911903,21,0.0026320327846972484,10,0.0014903927441653486,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Morehouse_College_Commencement,14,0.13132323570244975,0,0.06810038869878039,20,0.026644780151127295,4,0.024236709550380865,6,0.0037724454301974793,10,0.0030176582118793117,23,0.002025359651464025,19,0.0015148029760593382,9,0.0007892507162579158,8,0.0007293609906710266,22,0.00035415570226543795,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Dallas_Police_Memorial_Address,0,0.09254112724176954,20,0.06198745419880006,6,0.033891281146021544,19,0.02556076561399442,9,0.02197085353720814,8,0.014153757252913889,16,0.012513334274979191,13,0.006217434529704488,12,0.002635682274529494,10,0.0010064237801344557,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Go_Presidential_Election_Outcome_2016,22,0.28037448299102846,19,0.01604437701890068,13,0.015253147239331246,9,0.010361379698660057,15,0.00682329427160034,7,0.006366457496128555,21,0.006353465703450569,8,0.0024999236989053245,14,0.0016618440916998957,10,0.0014613897571210284,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Capetown_University,19,0.2502253176270288,7,0.11437743955614985,0,0.032820657201929324,14,0.003408817542496565,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
2010_Budget_to_Congress,1,0.2684116038798209,18,0.08870589831990297,14,0.03041660360142265,23,0.021216968668189454,5,0.018903352514030726,2,0.004655706094830046,9,0.0041260816652368085,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Cuba_Policy_Changes,12,0.622950406566703,9,0.006692898702976606,8,0.003393918824459558,23,0.002008537383218774,18,0.0015425210977091628,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
USSC_Affordable_Care_Act_Ruling,4,0.33482530723001125,10,0.06830850579512747,23,0.01280944195154219,0,0.010835098460351631,7,0.006581232538453987,6,0.004303784352175461,17,0.00287587927115534,14,0.002028232659494418,9,0.0006603584713674464,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Howard_University_Commencement,0,0.16334392641477744,14,0.08639037022382633,10,0.05230753534611032,22,0.0225579700576107,1,0.013647658932422773,6,0.005399129815804184,15,0.004708341213686317,16,0.003650848668744637,5,0.002119706982618246,2,0.0019742311037706825,19,0.0006613688979606043,9,0.0005586279002890042,3,0.0001920503760494242,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Europe_Peoples_Hannover,16,0.1683114667904763,7,0.12594790152134366,3,0.06609021912590021,24,0.04197485507905363,18,0.035062111447078555,17,0.02006295962921724,1,0.017429782684616663,20,0.00984267832533186,4,0.004191994935522082,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
ISIL_Force_Authorization_Request,3,0.3478678108454356,8,0.07744015441331185,13,0.005252827853429668,23,0.004969032069978329,20,0.0008173972405478184,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Indian_Parliament,7,0.10303744365095203,15,0.06557801012529443,9,0.01878592587948034,8,0.00956248768086875,2,0.009553113217085811,14,0.008634972162496932,24,0.007604499531692277,13,0.0022192389331069707,18,0.0017946272729496835,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
MH_Flight_17_Downing,16,0.3482575985261968,11,0.04295164669881307,9,0.02181734974873297,20,0.007483195798582982,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Senate_Floor_Speech_on_Wall_Street_Bailout_Bill,18,0.39548123530001683,1,0.0673449229347458,22,0.011242809220533528,0,0.00756286292110692,6,0.004738691486426195,20,0.004386880189257888,17,0.003609917422992373,14,0.0020652366675990483,23,0.001978953025474974,10,0.0018881720684369016,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Australian_Parliament,15,0.29632858616709873,7,0.07007687187548753,8,0.06146683271609695,20,0.010808581033265081,18,0.00889213990550175,13,0.003388922552816948,1,0.0033470049398407497,9,0.0024079179572501124,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Iraq_Airstrikes_and_Humanitarian_Aid_New,8,0.18805873691788522,3,0.18567319684406444,13,0.015514445352219906,18,0.009304267251180907,20,0.0028433176573363734,19,0.001284353473453588,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Cuba_People_Speech,12,0.6131704133015037,0,0.015180067845024334,20,0.011033599067547417,7,0.0046178870137956116,4,0.002348058746295383,14,0.0017778381303650275,19,0.0005707560970949868,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Defense_Dept_Personnel,8,0.2170086316504136,23,0.05166804970262649,20,0.028686220148266984,24,0.0255050002517251,10,0.0160253800125721,16,0.014842734218860391,19,0.012663390949275157,13,0.006698684035752397,2,0.004456391506482331,22,0.0040367789219713495,6,0.0004571181308583453,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Ebola_CDC,19,0.5565325350375513,9,0.013568638125540725,13,0.007898522728517831,8,0.00668940156901076,24,0.004621887531561671,2,0.0007417873412812852,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Aung_San_Suu_Kyi_Presser,15,0.10509801610589233,10,0.057066235915898954,17,0.05408339687384796,22,0.04566146105069982,7,0.02303489415404924,21,0.01685458154963735,9,0.011320874460844212,5,0.006950054188401421,6,0.0067434864034548545,16,0.0057678345486876555,12,0.0039956352841792435,4,0.003855380924612053,1,0.001358011489416165,0,0.00012077817647527973,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
United_Nations_GA_2015,16,0.12535148215597627,7,0.11672209827851669,2,0.08556765394765495,12,0.07943346025202991,3,0.044769611104710685,13,0.04398566259661343,21,0.04188612529743533,15,0.026978822342922537,17,0.015798105087188263,20,0.010230345805497023,18,0.009489012452933205,8,0.006471866253639234,14,0.004622224808311701,24,4.316426904593252e-05,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Counter_ISIL_Campaign_Update,3,0.4107648155309084,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Katrina_10_Years,14,0.07421673837300921,20,0.06247585435569848,19,0.05016243827283057,18,0.044649853658321054,5,0.03775390471800257,22,0.03358848001670314,23,0.028201818491542345,4,0.01958543236384405,1,0.016990274185251012,6,0.006236912557447022,0,0.006107145046379145,15,0.0060066554086509166,9,0.003928144656376349,24,0.0036654299346760622,3,0.0021581147855104536,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
Laos_People,15,0.3262656772788636,20,0.024155603487295136,7,0.015899894648386752,8,0.015552491191231295,23,0.005312849343598477,21,0.0011037522984182315,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
National_Holocaust_Memorial_Museum,20,0.1230282009865179,11,0.10146001647913516,13,0.07166098896517348,24,0.032485723509509734,9,0.022286556584947353,3,0.020449468368592093,2,0.019036548566120727,7,0.018236950748914283,0,0.008408277470350148,18,0.006351553559742856,6,0.0044929900835990145,19,0.003873666191721813,14,0.002092226423738581,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
